42.27293,-83.7117
42.27318,-83.71179
42.27319,-83.71198
42.27298,-83.71206
42.273,-83.71222
42.27203,-83.71219
42.27201,-83.71272
42.27123,-83.7127

42.28829,-83.7126
42.28831,-83.71173
42.28986,-83.71176
42.28983,-83.7126
42.28829,-83.7126

42.31299,-83.7081
42.31296,-83.70753
42.31304,-83.70753
42.31335,-83.70753
42.31337,-83.70809
42.31299,-83.7081

42.26678,-83.7071
42.26691,-83.70711
42.2671,-83.70708
42.26724,-83.70704
42.26751,-83.70694
42.26681,-83.70787
42.26678,-83.7071

42.27677,-83.7072
42.27641,-83.7066
42.2761,-83.70604
42.27512,-83.70605
42.27513,-83.70602
42.27522,-83.70574
42.27522,-83.70557
42.2752,-83.70543
42.27541,-83.70496
42.27576,-83.70514
42.27604,-83.70453
42.27721,-83.70665
42.27677,-83.7072

42.28583,-83.70703
42.28597,-83.70407
42.28748,-83.7045
42.28748,-83.70516
42.28719,-83.7051
42.2868,-83.70521
42.28697,-83.70561
42.28701,-83.70614
42.28691,-83.70618
42.28707,-83.70706
42.28583,-83.70703

42.26769,-83.70691
42.2677,-83.70593
42.26766,-83.70527
42.26809,-83.70536
42.26807,-83.7068
42.26785,-83.70691
42.26769,-83.70691

42.27909,-83.70342
42.27827,-83.70251
42.27766,-83.70159
42.27723,-83.70129
42.27748,-83.70087
42.27769,-83.70057
42.27777,-83.70049
42.27787,-83.70044
42.27796,-83.70076
42.27808,-83.70103
42.27908,-83.70305
42.28011,-83.70503
42.27909,-83.70342

42.27261,-83.70499
42.27258,-83.70489
42.27231,-83.70418
42.27225,-83.70405
42.27246,-83.70387
42.27294,-83.70502
42.27261,-83.70499

42.28598,-83.70204
42.28516,-83.70198
42.28525,-83.70027
42.28674,-83.69944
42.28678,-83.69834
42.28701,-83.69869
42.2872,-83.69879
42.28797,-83.69857
42.28815,-83.70031
42.28807,-83.70097
42.28797,-83.70139
42.28621,-83.7007
42.28613,-83.70204
42.28598,-83.70204

42.23031,-83.70168
42.23033,-83.7007
42.23094,-83.70072
42.23092,-83.70164
42.23031,-83.70168

42.25959,-83.70074
42.25955,-83.70033
42.25909,-83.69935
42.25902,-83.69887
42.25918,-83.69881
42.25924,-83.69869
42.25969,-83.69863
42.25969,-83.69871
42.26068,-83.69893
42.26068,-83.69906
42.25977,-83.69898
42.25972,-83.69949
42.25994,-83.69971
42.25984,-83.69972
42.25986,-83.7001
42.26014,-83.69996
42.26023,-83.70048
42.26037,-83.70077
42.25959,-83.70074

42.27759,-83.69873
42.27733,-83.69872
42.2764,-83.69168
42.27549,-83.69119
42.27394,-83.68932
42.27207,-83.68779
42.27201,-83.68749
42.276,-83.68732
42.27668,-83.69069
42.27762,-83.69069
42.27762,-83.68957
42.27829,-83.68958
42.27805,-83.68856
42.27824,-83.68809
42.2788,-83.68736
42.27937,-83.6873
42.27988,-83.68792
42.2804,-83.68804
42.28046,-83.68853
42.28015,-83.68883
42.28009,-83.68911
42.27989,-83.68898
42.27994,-83.68859
42.27866,-83.6894
42.27865,-83.68993
42.28048,-83.68991
42.28049,-83.69013
42.28081,-83.69025
42.28135,-83.68934
42.2828,-83.68982
42.28281,-83.69097
42.28256,-83.69104
42.28315,-83.69105
42.28314,-83.69232
42.28049,-83.6923
42.28052,-83.69766
42.27796,-83.69876
42.27759,-83.69873

42.26795,-83.69657
42.26797,-83.69603
42.26692,-83.69619
42.26669,-83.69549
42.26567,-83.69545
42.26541,-83.69504
42.26519,-83.68995
42.2647,-83.68997
42.26417,-83.69128
42.26172,-83.69135
42.26227,-83.69091
42.26261,-83.69083
42.26261,-83.68983
42.26383,-83.68961
42.26412,-83.69012
42.26439,-83.68972
42.26455,-83.68847
42.26467,-83.68839
42.26436,-83.68714
42.26522,-83.68616
42.26514,-83.68594
42.26533,-83.68585
42.26519,-83.68499
42.26537,-83.68616
42.26566,-83.68658
42.26515,-83.68734
42.26528,-83.688
42.26583,-83.68829
42.26605,-83.68818
42.26604,-83.68882
42.26647,-83.68887
42.26688,-83.68822
42.26723,-83.68866
42.2673,-83.68876
42.26692,-83.68933
42.26692,-83.6899
42.26738,-83.68985
42.26764,-83.69082
42.26769,-83.69192
42.26802,-83.69177
42.26833,-83.69249
42.269,-83.69203
42.26958,-83.69354
42.26883,-83.69409
42.26866,-83.69457
42.26859,-83.69504
42.26887,-83.69606
42.26795,-83.69657

42.28568,-83.69599
42.28574,-83.69572
42.28627,-83.69556
42.28638,-83.69516
42.2862,-83.69517
42.28626,-83.69316
42.28668,-83.69313
42.28797,-83.69318
42.28795,-83.69379
42.28768,-83.69495
42.28767,-83.69576
42.28568,-83.69599

42.26004,-83.69144
42.26005,-83.69111
42.26005,-83.69062
42.26102,-83.69046
42.2611,-83.69145
42.26004,-83.69144

42.27859,-83.68218
42.2786,-83.68192
42.2797,-83.68189
42.27971,-83.68222
42.27859,-83.68218

42.28173,-83.799
42.28169,-83.79891
42.28166,-83.79876
42.28168,-83.7983
42.28174,-83.7983
42.28178,-83.7983
